Route_ID	Route_Comb	Dup_Bw_Titles	Dup_Bw_Authors	Source_ID	Target_ID_All	Target_ID_0	Edition_ID	Matched_Entries	Last_Date	First_Date	Duration	Source_ID	Source_Location_Name_Standardized	Target_ID	Target_Location_Name_Standardized	interregional	international
1628	755;1452;607;1363	FALSE	FALSE	755	1452;607;1363	1452	DW1595	2849	1595	1595	0	755	Leipzig	1452	Uppsala	TRUE	TRUE
992	399;1491;1011;77;649;1429	TRUE	FALSE	399	1491;1011;77;649;1429	1491	DW1578;DW1598	2476;4343	1598	1578	20	399	Dresden	1491	Villach	TRUE	TRUE
1632	755;1491	FALSE	FALSE	755	1491	1491	DW1595	2828	1595	1595	0	755	Leipzig	1491	Villach	TRUE	TRUE
3453	1472;1491	TRUE	TRUE	1472	1491	1491	LA1597;OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	4003;5654;5966;6643;7193;7589;9962;10535	1676	1597	79	1472	Venice	1491	Villach	TRUE	TRUE
3509	1487;1491	TRUE	TRUE	1487	1491	1491	LA1597;TT1604;TT1605;TT1615;TT1618;TT1629;GS1655;GS1662B;GS1663;GS1673	3509;5103;5349;6474;7023;8215;9100;9450;9696;10332	1673	1597	76	1487	Vienna	1491	Villach	TRUE	FALSE
2989	1254;1491	TRUE	TRUE	1254	1491	1491	GMA1612;OC1616;GMA1625;OC1666;OC1676	6148;6827;7874;9841;10722	1676	1612	64	1254	Salzburg	1491	Villach	TRUE	FALSE
2990	1254;1491;1529	FALSE	FALSE	1254	1491;1529	1491	LA1597	3432	1597	1597	0	1254	Salzburg	1491	Villach	TRUE	FALSE
3239	1429;1491	FALSE	FALSE	1429	1491	1491	LA1597	3473	1597	1597	0	1429	Trento	1491	Villach	TRUE	TRUE
1288	553;1491	FALSE	FALSE	553	1491	1491	LA1597	3150	1597	1597	0	553	graytz in steiermarct;graetz in steyr;graz;graez;graiz;graitz;gratz;gratiz;grätz;gräz in der steyrmarkt;graz in steyrmarckt	1491	Villach	TRUE	FALSE
1000	399;1567;1119;1487;1136	TRUE	FALSE	399	1567;1119;1487;1136	1567	DW1578;DW1598	2502;4369	1598	1578	20	399	Dresden	1567	zactmar		
2014	887;399	FALSE	FALSE	887	399	399	OC1623	7521	1623	1623	0	887	Milan	399	Dresden	TRUE	TRUE
1560	755;399	TRUE	TRUE	755	399	399	LA1597;LA1597;GG1602;CK1678	3260;3261;4728;10823	1678	1597	81	755	Leipzig	399	Dresden	FALSE	FALSE
3386	1472;399	FALSE	FALSE	1472	399	399	OC1623	7577	1623	1623	0	1472	Venice	399	Dresden	TRUE	TRUE
136	77;399	TRUE	FALSE	77	399	399	OC1616;OC1623;OC1666;OC1676	6835;7650;9849;10732	1676	1616	60	77	Augsburg	399	Dresden	TRUE	FALSE
137	77;399;415;1585;295;483	FALSE	FALSE	77	399;415;1585;295;483	399	CK1678	10781	1678	1678	0	77	Augsburg	399	Dresden	TRUE	FALSE
482	201;399	FALSE	FALSE	201	399	399	LZ1680	11441	1680	1680	0	201	Braunschweig	399	Dresden	TRUE	FALSE
483	201;399;578;580	FALSE	FALSE	201	399;578;580	399	GG1602	4528	1602	1602	0	201	Braunschweig	399	Dresden	TRUE	FALSE
484	201;399;579;580;874	FALSE	FALSE	201	399;579;580;874	399	LA1597	2948	1597	1597	0	201	Braunschweig	399	Dresden	TRUE	FALSE
1157	481;399;873;1034	FALSE	FALSE	481	399;873;1034	399	GG1602	4678	1602	1602	0	481	Frankfurt	399	Dresden	TRUE	FALSE
717	323;399	FALSE	FALSE	323	399	399	OC1676	10733	1676	1676	0	323	Cologne	399	Dresden	TRUE	FALSE
1326	583;399;198	FALSE	FALSE	583	399;198	399	GG1602	4703	1602	1602	0	583	Hamburg	399	Dresden	TRUE	FALSE
1920	846;399;964	FALSE	FALSE	846	399;964	399	GG1602	4766	1602	1602	0	846	Marburg	399	Dresden	TRUE	FALSE
2353	1011;399	TRUE	TRUE	1011	399	399	JG1563;RV1576;GG1602;GMA1612;GMA1625;LZ1680	1232;2351;4814;6199;7931;11504	1680	1563	117	1011	Nuremberg	399	Dresden	TRUE	FALSE
2354	1011;399;135	FALSE	FALSE	1011	399;135	399	GV1720	12363	1720	1720	0	1011	Nuremberg	399	Dresden	TRUE	FALSE
2355	1011;399;295	FALSE	FALSE	1011	399;295	399	LA1597	3370	1597	1597	0	1011	Nuremberg	399	Dresden	TRUE	FALSE
2713	1119;399	FALSE	FALSE	1119	399	399	GG1602	4830	1602	1602	0	1119	Prague	399	Dresden	TRUE	TRUE
3594	1563;399;106;295	FALSE	FALSE	1563	399;106;295	399	GG1602	4930	1602	1602	0	1563	Wurzburg	399	Dresden	TRUE	FALSE
278	90;399;580;106;316;296	FALSE	FALSE	90	399;580;106;316;296	399	GG1602	4548	1602	1602	0	90	Bad Cannstatt	399	Dresden	TRUE	FALSE
2760	1149;399	FALSE	FALSE	1149	399	399	GG1602	4847	1602	1602	0	1149	Regensburg	399	Dresden	TRUE	FALSE
1051	438;399	TRUE	TRUE	438	399	399	LA1597;GG1602	3107;4660	1602	1597	5	438	Erfurt	399	Dresden	TRUE	FALSE
1869	834;399;1555	FALSE	FALSE	834	399;1555	399	GG1602	4753	1602	1602	0	834	Magdeburg	399	Dresden	TRUE	FALSE
3261	1443;399	FALSE	FALSE	1443	399	399	OC1623;OC1623	7702;7703	1623	1623	0	1443	Turin	399	Dresden	TRUE	TRUE
385	157;399	TRUE	TRUE	157	399	399	LA1597;LZ1680	2927;11429	1680	1597	83	157	Berlin	399	Dresden	TRUE	FALSE
2316	964;399	FALSE	FALSE	964	399	399	LA1597;LA1597	3361;3362	1597	1597	0	964	Naumburg	399	Dresden	TRUE	FALSE
296	106;399	FALSE	FALSE	106	399	399	LA1597	2960	1597	1597	0	106	Bamberg	399	Dresden	TRUE	FALSE
667	294;399	FALSE	FALSE	294	399	399	LA1597	3082	1597	1597	0	294	Cheb	399	Dresden	TRUE	TRUE
1016	415;399	FALSE	FALSE	415	399	399	LZ1680	11452	1680	1680	0	415	Eger	399	Dresden	TRUE	TRUE
1017	415;399;1585	FALSE	FALSE	415	399;1585	399	GV1720	12315	1720	1720	0	415	Eger	399	Dresden	TRUE	TRUE
1020	418;399	FALSE	FALSE	418	399	399	LA1597	3091	1597	1597	0	418	Eilsleben	399	Dresden	TRUE	FALSE
1192	482;399	FALSE	FALSE	482	399	399	LA1597	3145	1597	1597	0	482	Frankfurt (Oder)	399	Dresden	TRUE	FALSE
1269	540;399	FALSE	FALSE	540	399	399	LA1597	3147	1597	1597	0	540	Görlitz	399	Dresden	FALSE	FALSE
1300	561;399;340	FALSE	FALSE	561	399;340	399	GV1720	12281	1720	1720	0	561	Großen	399	Dresden	TRUE	FALSE
2417	1027;399	FALSE	FALSE	1027	399	399	LA1597	3384	1597	1597	0	1027	Olomouc	399	Dresden	TRUE	TRUE
2418	1027;399;788	FALSE	FALSE	1027	399;788	399	LA1597	3385	1597	1597	0	1027	Olomouc	399	Dresden	TRUE	TRUE
2938	1186;399;574;575	FALSE	FALSE	1186	399;574;575	399	LA1597	3424	1597	1597	0	1186	Rostock	399	Dresden	TRUE	FALSE
3560	1555;399	FALSE	FALSE	1555	399	399	CK1678	10866	1678	1678	0	1555	Wittenberg	399	Dresden	TRUE	FALSE
3561	1555;399;1409;874	FALSE	FALSE	1555	399;1409;874	399	LA1597	3533	1597	1597	0	1555	Wittenberg	399	Dresden	TRUE	FALSE
3575	1560;399;794	FALSE	FALSE	1560	399;794	399	GV1720	12280	1720	1720	0	1560	Wrocław	399	Dresden	TRUE	TRUE
2016	887;461	TRUE	TRUE	887	461	461	TT1604;TT1605;OC1608;FS1610B;OC1611;FS1615;TT1615;OC1616;TT1618;OC1620;FS1622;OC1623;FS1628;TT1629;FS1643;FS1649;FS1650;FS1654;GS1655;FS1658;FS1659;FS1665;GS1662B;GS1663;OC1666;FS1670;FS1672;GS1673;FS1675;OC1676;CK1678	5141;5387;5667;5832;5979;6305;6512;6656;7061;7206;7362;7487;8046;8253;8413;8447;8761;8931;9138;9214;9248;9281;9488;9734;9975;10130;10164;10370;10443;10548;10954	1678	1604	74	887	Milan	461	Ferrara	TRUE	FALSE
2017	887;461;1059	TRUE	TRUE	887	461;1059	461	OC1608;FS1610B;OC1611;FS1615;OC1616;OC1620;FS1622;OC1623;FS1628;FS1643;FS1649;FS1650;FS1654;FS1658;FS1659;FS1665;OC1666;FS1670;FS1672;FS1675;OC1676;FS1700;FS1747;FS1761	5668;5835;5980;6308;6657;7207;7365;7489;8049;8416;8450;8764;8934;9217;9251;9284;9976;10133;10167;10446;10549;11910;12479;12504	1761	1608	153	887	Milan	461	Ferrara	TRUE	FALSE
2018	887;461;887	TRUE	FALSE	887	461;887	461	FS1700;FS1747;FS1761	11907;12476;12501	1761	1700	61	887	Milan	461	Ferrara	TRUE	FALSE
3387	1472;461	TRUE	FALSE	1472	461	461	OC1616;OC1623;OC1666;OC1676	6845;7427;9859;10744	1676	1616	60	1472	Venice	461	Ferrara	TRUE	FALSE
141	77;461	TRUE	TRUE	77	461	461	JG1563;RV1576	1310;2386	1576	1563	13	77	Augsburg	461	Ferrara	TRUE	TRUE
142	77;461;649;1429	TRUE	FALSE	77	461;649;1429	461	GMA1612;GMA1625	6240;7972	1625	1612	13	77	Augsburg	461	Ferrara	TRUE	TRUE
2648	1059;461	FALSE	FALSE	1059	461	461	OC1623	7428	1623	1623	0	1059	Parma	461	Ferrara	FALSE	FALSE
431	183;461	FALSE	FALSE	183	461	461	LA1597;LA1597	3864;3865	1597	1597	0	183	Bologna	461	Ferrara	FALSE	FALSE
3231	1429;461	TRUE	TRUE	1429	461	461	LA1597;GMA1612;GMA1625	3475;6241;7973	1625	1597	28	1429	Trento	461	Ferrara	TRUE	FALSE
2470	1051;461	FALSE	FALSE	1051	461	461	LA1597;LA1597	3955;3956	1597	1597	0	1051	Padua	461	Ferrara	TRUE	FALSE
2752	1142;461	TRUE	TRUE	1142	461	461	GH1563;GH1564A;GH1564B;LA1597;GH1598A;FS1610B;FS1615;FS1622;FS1628;JW1641;FS1643;FS1649;FS1650;FS1654;FS1658;FS1659;FS1665;FS1670;FS1672;FS1675;LZ1680;FS1700;GV1720;FS1747;FS1761	1088;1371;1506;3971;4320;5834;6307;7364;8048;8379;8415;8449;8763;8933;9216;9250;9283;10132;10166;10445;11559;11909;12125;12478;12503	1761	1563	198	1142	Ravenna	461	Ferrara	FALSE	FALSE
542	207;461;1077	FALSE	FALSE	207	461;1077	461	LA1597	3874	1597	1597	0	207	Brescia	461	Ferrara	TRUE	FALSE
1911	843;461	TRUE	TRUE	843	461	461	LA1597;OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	3924;5728;6042;6717;7269;7422;10038;10611	1676	1597	79	843	Mantova	461	Ferrara	TRUE	FALSE
2031	887;649	TRUE	FALSE	887	649	649	OC1608;OC1611;OC1616;OC1620;OC1666;OC1676	5705;6019;6694;7246;10015;10588	1676	1608	68	887	Milan	649	Innsbruck	TRUE	TRUE
2032	887;649;1429	FALSE	FALSE	887	649;1429	649	OC1623	7532	1623	1623	0	887	Milan	649	Innsbruck	TRUE	TRUE
2033	887;649;324;299	FALSE	FALSE	887	649;324;299	649	OC1623	7533	1623	1623	0	887	Milan	649	Innsbruck	TRUE	TRUE
3397	1472;649	FALSE	FALSE	1472	649	649	OC1623	7584	1623	1623	0	1472	Venice	649	Innsbruck	TRUE	TRUE
165	77;649	FALSE	FALSE	77	649	649	JG1563	1170	1563	1563	0	77	Augsburg	649	Innsbruck	TRUE	TRUE
166	77;649;736;1290	FALSE	FALSE	77	649;736;1290	649	LA1597	2898	1597	1597	0	77	Augsburg	649	Innsbruck	TRUE	TRUE
167	77;649;876	FALSE	FALSE	77	649;876	649	GV1720	12346	1720	1720	0	77	Augsburg	649	Innsbruck	TRUE	TRUE
2365	1011;649;646;941	FALSE	FALSE	1011	649;646;941	649	GG1602	4819	1602	1602	0	1011	Nuremberg	649	Innsbruck	TRUE	TRUE
3122	1368;649	FALSE	FALSE	1368	649	649	GMA1625	7896	1625	1625	0	1368	Strasbourg	649	Innsbruck	TRUE	TRUE
3480	1487;649	TRUE	TRUE	1487	649	649	JG1563;RV1576;TT1604;TT1605;GMA1612;TT1615;TT1618;GMA1625;TT1629;GS1655;GS1662B;GS1663;GS1673	1173;2338;5102;5348;6185;6473;7022;7917;8214;9099;9449;9695;10331	1673	1563	110	1487	Vienna	649	Innsbruck	TRUE	FALSE
3481	1487;649;1254	FALSE	FALSE	1487	649;1254	649	GG1602	4923	1602	1602	0	1487	Vienna	649	Innsbruck	TRUE	FALSE
2720	1119;649	FALSE	FALSE	1119	649	649	OC1623	7616	1623	1623	0	1119	Prague	649	Innsbruck	TRUE	TRUE
2974	1254;649	TRUE	TRUE	1254	649	649	JG1563;RV1576;GMA1612;OC1616;OC1616;OC1623;OC1666;OC1666;OC1676;OC1676	1206;2317;6164;6821;6828;7628;9835;9842;10715;10723	1676	1563	113	1254	Salzburg	649	Innsbruck	TRUE	FALSE
2975	1254;649;96;1292	FALSE	FALSE	1254	649;96;1292	649	LA1597	3433	1597	1597	0	1254	Salzburg	649	Innsbruck	TRUE	FALSE
1491	697;649	TRUE	TRUE	697	649	649	JG1563;RV1576;TT1604;TT1605;GMA1612;TT1615;OC1616;TT1618;OC1623;GMA1625;TT1629;GS1655;GS1662B;GS1663;OC1666;GS1673;OC1676	1169;2323;5108;5354;6170;6479;6831;7028;7630;7902;8220;9105;9455;9701;9845;10337;10726	1676	1563	113	697	Kostanz	649	Innsbruck	TRUE	TRUE
2184	941;649	FALSE	FALSE	941	649	649	LZ1680	11490	1680	1680	0	941	Munich	649	Innsbruck	TRUE	TRUE
2185	941;649;1184;1190;580	FALSE	FALSE	941	649;1184;1190;580	649	LA1597;LA1597	3345;3346	1597	1597	0	941	Munich	649	Innsbruck	TRUE	TRUE
3292	1449;649	FALSE	FALSE	1449	649	649	GG1602	4905	1602	1602	0	1449	Ulm	649	Innsbruck	TRUE	TRUE
3232	1429;649;189;208	FALSE	FALSE	1429	649;189;208	649	LA1597	3472	1597	1597	0	1429	Trento	649	Innsbruck	TRUE	TRUE
802	324;649;733	FALSE	FALSE	324	649;733	649	LA1597	3881	1597	1597	0	324	Como	649	Innsbruck	TRUE	TRUE
1499	699;649	FALSE	FALSE	699	649	649	GMA1625	7890	1625	1625	0	699	Krakow	649	Innsbruck	TRUE	TRUE
2657	1061;649	FALSE	FALSE	1061	649	649	LA1597	3403	1597	1597	0	1061	Passau	649	Innsbruck	TRUE	TRUE
2040	887;778	TRUE	TRUE	887	778	778	OC1608;OC1611;OC1616;OC1620;OC1666;OC1676;GM1684;GM1685;GM1687;GV1720	5699;6013;6688;7240;10009;10582;11591;11697;11800;12108	1720	1608	112	887	Milan	778	Lindau	TRUE	TRUE
178	77;778;876;1350	TRUE	FALSE	77	778;876;1350	778	OC1616;OC1623;OC1666;OC1676	6804;7637;9818;10698	1676	1616	60	77	Augsburg	778	Lindau	FALSE	FALSE
680	305;778	TRUE	TRUE	305	778	778	RV1576;GMA1612;GMA1625	2388;6243;7975	1625	1576	49	305	Chur	778	Lindau	TRUE	TRUE
1975	876;778;764	FALSE	FALSE	876	778;764	778	GV1720	12347	1720	1720	0	876	Memmingen	778	Lindau	FALSE	FALSE
3004	1276;778	FALSE	FALSE	1276	778	778	GV1720	12205	1720	1720	0	1276	saverne	778	Lindau	TRUE	TRUE
3144	1372;778	FALSE	FALSE	1372	778	778	GV1720	12351	1720	1720	0	1372	Stuttgart	778	Lindau	TRUE	FALSE
2045	887;805	TRUE	FALSE	887	805	805	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5607;5919;6596;7146;7469;9915;10488	1676	1608	68	887	Milan	805	Lucerne	TRUE	TRUE
187	77;805;1581	FALSE	FALSE	77	805;1581	805	LZ1680	11396	1680	1680	0	77	Augsburg	805	Lucerne	TRUE	TRUE
188	77;805;697;1581	FALSE	FALSE	77	805;697;1581	805	GG1602	4510	1602	1602	0	77	Augsburg	805	Lucerne	TRUE	TRUE
2284	957;805	FALSE	FALSE	957	805	805	LA1597	3942	1597	1597	0	957	Naples	805	Lucerne	TRUE	TRUE
1429	649;805	FALSE	FALSE	649	805	805	OC1623	7823	1623	1623	0	649	Innsbruck	805	Lucerne	TRUE	TRUE
1492	697;805	TRUE	FALSE	697	805	805	OC1616;OC1623;OC1666;OC1676	6802;7633;9816;10696	1676	1616	60	697	Kostanz	805	Lucerne	TRUE	TRUE
2102	887;1321	FALSE	FALSE	887	1321	1321	LA1597	3928	1597	1597	0	887	Milan	1321	Sion	TRUE	TRUE
220	77;1321;1350	FALSE	FALSE	77	1321;1350	1321	GG1602	4508	1602	1602	0	77	Augsburg	1321	Sion	TRUE	TRUE
1226	512;1321	FALSE	FALSE	512	1321	1321	LA1597	4250	1597	1597	0	512	Geneva	1321	Sion	TRUE	FALSE
804	324;1321	FALSE	FALSE	324	1321	1321	LA1597	3877	1597	1597	0	324	Como	1321	Sion	TRUE	TRUE
2104	887;1368	TRUE	FALSE	887	1368	1368	OC1616;OC1623;OC1666;OC1676	6817;7544;9831;10711	1676	1616	60	887	Milan	1368	Strasbourg	TRUE	TRUE
2628	1058;1368	TRUE	TRUE	1058	1368	1368	CK1678;BS1703;BS1709;BS1729	10946;11935;11987;12379	1729	1678	51	1058	Paris	1368	Strasbourg	TRUE	FALSE
2629	1058;1368;273;1228;1419;956;1255	FALSE	FALSE	1058	1368;273;1228;1419;956;1255	1368	GV1720	12198	1720	1720	0	1058	Paris	1368	Strasbourg	TRUE	FALSE
2630	1058;1368;275;885;951	TRUE	TRUE	1058	1368;275;885;951	1368	TT1604;TT1604;TT1605;TT1605;TT1615;TT1615;TT1618;TT1618;TT1629;TT1629;GS1655;GS1655;GS1662B;GS1662B;GS1663;GS1663;GS1673;GS1673	5065;5066;5311;5312;6436;6437;6985;6986;8177;8178;9062;9063;9412;9413;9658;9659;10294;10295	1673	1604	69	1058	Paris	1368	Strasbourg	TRUE	FALSE
223	77;1368	TRUE	TRUE	77	1368	1368	JG1563;RV1576;RV1576;GMA1612;GMA1612;GMA1625;GMA1625;CK1678;BS1709;BS1729	1180;2357;2358;6205;6206;7937;7938;10783;12026;12418	1729	1563	166	77	Augsburg	1368	Strasbourg	TRUE	TRUE
224	77;1368;800	FALSE	FALSE	77	1368;800	1368	GMA1612	6247	1612	1612	0	77	Augsburg	1368	Strasbourg	TRUE	TRUE
1185	481;1368;1343	TRUE	TRUE	481	1368;1343	1368	JG1563;RV1576;GMA1612;GMA1625	1166;2320;6167;7899	1625	1563	62	481	Frankfurt	1368	Strasbourg	TRUE	TRUE
786	323;1368;1584	FALSE	FALSE	323	1368;1584	1368	GG1602	4608	1602	1602	0	323	Cologne	1368	Strasbourg	TRUE	TRUE
2395	1011;1368	TRUE	TRUE	1011	1368	1368	RV1576;GMA1612;GMA1625;BS1709;BS1729	2356;6204;7936;12063;12455	1729	1576	153	1011	Nuremberg	1368	Strasbourg	TRUE	TRUE
2396	1011;1368;1372	TRUE	TRUE	1011	1368;1372	1368	CK1678;LZ1680	10842;11500	1680	1678	2	1011	Nuremberg	1368	Strasbourg	TRUE	TRUE
3092	1343;1368	TRUE	TRUE	1343	1368	1368	LA1597;LA1597;LA1597;GG1602;GG1602	3444;3445;3446;4896;4897	1602	1597	5	1343	Speyer	1368	Strasbourg	TRUE	TRUE
2740	1119;1368;1343	FALSE	FALSE	1119	1368;1343	1368	GMA1625	7893	1625	1625	0	1119	Prague	1368	Strasbourg	TRUE	TRUE
2985	1254;1368;649;1149;483	FALSE	FALSE	1254	1368;649;1149;483	1368	GV1720	12345	1720	1720	0	1254	Salzburg	1368	Strasbourg	TRUE	TRUE
3612	1563;1368	FALSE	FALSE	1563	1368	1368	GG1602	4937	1602	1602	0	1563	Wurzburg	1368	Strasbourg	TRUE	TRUE
3613	1563;1368;603;1138	FALSE	FALSE	1563	1368;603;1138	1368	LA1597	3543	1597	1597	0	1563	Wurzburg	1368	Strasbourg	TRUE	TRUE
286	90;1368	TRUE	TRUE	90	1368	1368	LA1597;GG1602	2963;4541	1602	1597	5	90	Bad Cannstatt	1368	Strasbourg	TRUE	TRUE
1398	602;1368;1138	FALSE	FALSE	602	1368;1138	1368	LA1597	3219	1597	1597	0	602	Heidelberg	1368	Strasbourg	TRUE	TRUE
1494	697;1368	TRUE	TRUE	697	1368	1368	LA1597;LZ1680;LZ1680	3031;11445;11446	1680	1597	83	697	Kostanz	1368	Strasbourg	TRUE	TRUE
1495	697;1368;1279;120	FALSE	FALSE	697	1368;1279;120	1368	CK1678	10797	1678	1678	0	697	Kostanz	1368	Strasbourg	TRUE	TRUE
1687	778;1368;1277	FALSE	FALSE	778	1368;1277	1368	GV1720	12352	1720	1720	0	778	Lindau	1368	Strasbourg	TRUE	TRUE
2254	951;1368	TRUE	TRUE	951	1368	1368	TT1604;TT1605;TT1615;TT1618;TT1629;GS1655;GS1662B;GS1663;GS1673	5067;5313;6438;6987;8179;9064;9414;9660;10296	1673	1604	69	951	Nancy	1368	Strasbourg	FALSE	FALSE
3301	1449;1368	TRUE	TRUE	1449	1368	1368	GG1602;LZ1680	4898;11537	1680	1602	78	1449	Ulm	1368	Strasbourg	TRUE	TRUE
3302	1449;1368;1547;1155;695	FALSE	FALSE	1449	1368;1547;1155;695	1368	LA1597	3490	1597	1597	0	1449	Ulm	1368	Strasbourg	TRUE	TRUE
350	120;1368;1285	FALSE	FALSE	120	1368;1285	1368	LA1597;LA1597	2909;2910	1597	1597	0	120	Basel	1368	Strasbourg	TRUE	TRUE
1983	885;1368	FALSE	FALSE	885	1368	1368	LA1597;LA1597	3322;3323	1597	1597	0	885	Metz	1368	Strasbourg	FALSE	FALSE
1984	885;1368;1485	FALSE	FALSE	885	1368;1485	1368	GV1720	12204	1720	1720	0	885	Metz	1368	Strasbourg	FALSE	FALSE
2157	916;1368	FALSE	FALSE	916	1368	1368	LA1597	3336	1597	1597	0	916	Montbéliard	1368	Strasbourg	TRUE	FALSE
1194	482;1368	FALSE	FALSE	482	1368	1368	LZ1680	11508	1680	1680	0	482	Frankfurt (Oder)	1368	Strasbourg	TRUE	TRUE
2796	1160;1368;1440	FALSE	FALSE	1160	1368;1440	1368	LA1597	3411	1597	1597	0	1160	Reutlingen	1368	Strasbourg	TRUE	TRUE
2073	887;968	FALSE	FALSE	887	968	968	GM1687	11792	1687	1687	0	887	Milan	968	Netherlands	TRUE	TRUE
3419	1472;968;77	FALSE	FALSE	1472	968;77	968	GM1687	11790	1687	1687	0	1472	Venice	968	Netherlands	TRUE	TRUE
1349	583;968;323	TRUE	FALSE	583	968;323	968	BS1703;BS1709;BS1729	11930;11978;12370	1729	1703	26	583	Hamburg	968	Netherlands	TRUE	TRUE
1733	798;968;594	TRUE	FALSE	798	968;594	968	BS1709;BS1729	11986;12378	1729	1709	20	798	London	968	Netherlands	TRUE	TRUE
2019	887;462	TRUE	TRUE	887	462	462	SAA1550;OC1623;OC1623	136;7503;7505	1623	1550	73	887	Milan	462	Finale	TRUE	FALSE
2020	887;462;255;8	TRUE	FALSE	887	462;255;8	462	OC1608;OC1611;OC1616;OC1620;OC1666;OC1676	5679;5993;6668;7220;9989;10562	1676	1608	68	887	Milan	462	Finale	TRUE	FALSE
2021	887;462;514	TRUE	FALSE	887	462;514	462	OC1608;OC1611;OC1616;OC1620;OC1666;OC1676	5681;5995;6670;7222;9991;10564	1676	1608	68	887	Milan	462	Finale	TRUE	FALSE
30	30;462	FALSE	FALSE	30	462	462	GV1720	12150	1720	1720	0	30	Alessandria	462	Finale	TRUE	FALSE
2095	887;1258	TRUE	TRUE	887	1258	1258	TT1604;TT1605;TT1615;TT1618;TT1629;GS1655;GS1662B;GS1663;GS1673	5145;5391;6516;7065;8257;9142;9492;9738;10374	1673	1604	69	887	Milan	1258	San Gottardo	TRUE	TRUE
349	120;1258	TRUE	TRUE	120	1258	1258	TT1604;TT1605;TT1615;TT1618;TT1629;GS1655;GS1662B;GS1663;GS1673	5110;5356;6481;7030;8222;9107;9457;9703;10339	1673	1604	69	120	Basel	1258	San Gottardo	TRUE	FALSE
2003	887;207	TRUE	TRUE	887	207	207	LA1597;OC1608;OC1608;FS1610B;FS1610B;OC1611;OC1611;FS1615;FS1615;OC1616;OC1616;OC1620;OC1620;FS1622;FS1622;OC1623;OC1623;OC1623;FS1628;FS1628;FS1643;FS1643;FS1649;FS1649;FS1650;FS1650;FS1654;FS1654;FS1658;FS1658;FS1659;FS1659;FS1665;FS1665;OC1666;OC1666;FS1670;FS1670;FS1672;FS1672;FS1675;FS1675;OC1676;OC1676	3929;5689;5691;5829;5830;6003;6005;6302;6303;6678;6680;7230;7232;7359;7360;7456;7458;7459;8043;8044;8410;8411;8444;8445;8758;8759;8928;8929;9211;9212;9245;9246;9278;9279;9999;10001;10127;10128;10161;10162;10440;10441;10572;10574	1676	1597	79	887	Milan	207	Brescia	FALSE	FALSE
1095	461;207	FALSE	FALSE	461	207	207	LA1597	3892	1597	1597	0	461	Ferrara	207	Brescia	TRUE	FALSE
679	305;207;1405	FALSE	FALSE	305	207;1405	207	LA1597	4241	1597	1597	0	305	Chur	207	Brescia	TRUE	TRUE
830	345;207	FALSE	FALSE	345	207	207	LA1597	3887	1597	1597	0	345	Cremona	207	Brescia	FALSE	FALSE
3230	1429;207	FALSE	FALSE	1429	207	207	LA1597;LA1597	3477;3478	1597	1597	0	1429	Trento	207	Brescia	TRUE	FALSE
1908	843;207	TRUE	FALSE	843	207	207	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5711;6025;6700;7252;7436;10021;10594	1676	1608	68	843	Mantova	207	Brescia	FALSE	FALSE
374	153;207	FALSE	FALSE	153	207	207	LA1597	3859	1597	1597	0	153	Bergamo	207	Brescia	FALSE	FALSE
630	268;207	FALSE	FALSE	268	207	207	OC1623	7570	1623	1623	0	268	Celje	207	Brescia	TRUE	TRUE
2175	932;207	FALSE	FALSE	932	207	207	OC1623	7437	1623	1623	0	932	Morbegno	207	Brescia	FALSE	FALSE
3455	1480;207	FALSE	FALSE	1480	207	207	LA1597	4005	1597	1597	0	1480	Verona	207	Brescia	TRUE	FALSE
2012	887;345	TRUE	TRUE	887	345	345	LA1597;OC1623	3930;7461	1623	1597	26	887	Milan	345	Cremona	FALSE	FALSE
1233	514;345	FALSE	FALSE	514	345	345	LA1597	3913	1597	1597	0	514	Genoa	345	Cremona	TRUE	FALSE
2647	1059;345	TRUE	FALSE	1059	345	345	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5794;6110;6783;7337;7553;10105;10677	1676	1608	68	1059	Parma	345	Cremona	TRUE	FALSE
430	183;345	FALSE	FALSE	183	345	345	LA1597	3862	1597	1597	0	183	Bologna	345	Cremona	TRUE	FALSE
541	207;345	FALSE	FALSE	207	345	345	LA1597	3875	1597	1597	0	207	Brescia	345	Cremona	FALSE	FALSE
1910	843;345	FALSE	FALSE	843	345	345	LA1597	3927	1597	1597	0	843	Mantova	345	Cremona	FALSE	FALSE
2062	887;843	TRUE	FALSE	887	843	843	OC1608;OC1611;OC1616;OC1620;OC1623;OC1666;OC1676	5670;5984;6659;7211;7460;9980;10553	1676	1608	68	887	Milan	843	Mantova	FALSE	FALSE
2063	887;843;207	FALSE	FALSE	887	843;207	843	OC1623	7547	1623	1623	0	887	Milan	843	Mantova	FALSE	FALSE
3415	1472;843;445;266	FALSE	FALSE	1472	843;445;266	843	GV1720	12141	1720	1720	0	1472	Venice	843	Mantova	TRUE	FALSE
