Edge_ID	Route_ID	Source	Target	Seq_Idx	Comb_Route	Edge_Type_Last_Date	Edge_Type_First_Date	Duration
1156	2960	817	1099	2	1248;817;1099	1597	1597	0
7386	2961	1249	87	0	1249;87	1679	1568	111
319	2962	1249	786	0	1249;786	1679	1563	116
320	2963	1249	786	0	1249;308;786	1597	1597	0
321	2963	1249	308	1	1249;308;786	1597	1597	0
322	2963	308	786	2	1249;308;786	1597	1597	0
1723	2964	1249	868	0	1249;868	1597	1597	0
6492	2965	1249	1093	0	1249;1093	1597	1545	52
4403	2966	1249	1312	0	1249;1312	1545	1545	0
6744	2967	1249	1412	0	1249;1412	1679	1568	111
4393	2968	1250	1072	0	1250;1072	1545	1545	0
1254	2969	1254	77	0	1254;941;77	1602	1602	0
1255	2969	1254	941	1	1254;941;77	1602	1602	0
1256	2969	941	77	2	1254;941;77	1602	1602	0
1455	2970	1254	481	0	1254;481	1625	1625	0
1456	2971	1254	481	0	1254;737;646;857;481	1602	1602	0
1457	2971	1254	737	1	1254;737;646;857;481	1602	1602	0
1458	2971	737	646	2	1254;737;646;857;481	1602	1602	0
1459	2971	646	857	3	1254;737;646;857;481	1602	1602	0
1460	2971	857	481	4	1254;737;646;857;481	1602	1602	0
2412	2972	1254	553	0	1254;553	1678	1602	76
2413	2973	1254	553	0	1254;1189;765;1123;553	1597	1597	0
2414	2973	1254	1189	1	1254;1189;765;1123;553	1597	1597	0
2415	2973	1189	765	2	1254;1189;765;1123;553	1597	1597	0
2416	2973	765	1123	3	1254;1189;765;1123;553	1597	1597	0
2417	2973	1123	553	4	1254;1189;765;1123;553	1597	1597	0
2585	2974	1254	649	0	1254;649	1676	1563	113
2586	2975	1254	649	0	1254;96;1292;649	1597	1597	0
2587	2975	1254	96	1	1254;96;1292;649	1597	1597	0
2588	2975	96	1292	2	1254;96;1292;649	1597	1597	0
2589	2975	1292	649	3	1254;96;1292;649	1597	1597	0
2653	2976	1254	697	0	1254;697	1602	1602	0
2817	2977	1254	783	0	1254;783	1597	1597	0
2866	2978	1254	802	0	1254;1491;802	1602	1602	0
2867	2978	1254	1491	1	1254;1491;802	1602	1602	0
2868	2978	1491	802	2	1254;1491;802	1602	1602	0
3267	2979	1254	887	0	1254;887	1676	1616	60
3306	2980	1254	941	0	1254;941	1597	1597	0
3445	2981	1254	1011	0	1254;1011	1602	1597	5
6067	2982	1254	1027	0	1254;783;1027	1602	1602	0
6068	2982	1254	783	1	1254;783;1027	1602	1602	0
6069	2982	783	1027	2	1254;783;1027	1602	1602	0
3525	2983	1254	1119	0	1254;1119	1602	1602	0
3576	2984	1254	1149	0	1254;1149	1680	1602	78
3696	2985	1254	1368	0	1254;649;1149;483;1368	1720	1720	0
3697	2985	1254	649	1	1254;649;1149;483;1368	1720	1720	0
3698	2985	649	1149	2	1254;649;1149;483;1368	1720	1720	0
3699	2985	1149	483	3	1254;649;1149;483;1368	1720	1720	0
3700	2985	483	1368	4	1254;649;1149;483;1368	1720	1720	0
3765	2986	1254	1429	0	1254;649;1429	1678	1602	76
3766	2986	1254	649	1	1254;649;1429	1678	1602	76
3767	2986	649	1429	2	1254;649;1429	1678	1602	76
1076	2987	1254	1472	0	1254;1472	1602	1602	0
3923	2988	1254	1487	0	1254;1487	1602	1597	5
6168	2989	1254	1491	0	1254;1491	1676	1612	64
6169	2990	1254	1491	0	1254;1529;1491	1597	1597	0
6170	2990	1254	1529	1	1254;1529;1491	1597	1597	0
6171	2990	1529	1491	2	1254;1529;1491	1597	1597	0
4074	2991	1254	1563	0	1254;1563	1602	1602	0
5273	2992	1259	743	0	1259;743	1679	1545	134
323	2993	1263	786	0	1263;786	1545	1545	0
4364	2994	1266	899	0	1266;899	1545	1545	0
7390	2995	1269	1	0	1269;1	1679	1545	134
5389	2996	1269	31	0	1269;31	1720	1563	157
5243	2997	1269	75	0	1269;75	1597	1597	0
2	2998	1269	234	0	1269;234	1679	1563	116
7391	2999	1269	569	0	1269;569	1623	1623	0
7392	3000	1269	708	0	1269;708	1673	1604	69
324	3001	1269	786	0	1269;1111;786	1597	1597	0
325	3001	1269	1111	1	1269;1111;786	1597	1597	0
326	3001	1111	786	2	1269;1111;786	1597	1597	0
4152	3002	1269	1239	0	1269;1239	1687	1545	142
4153	3003	1269	1239	0	1269;1056;1056;1183;1239	1720	1720	0
4154	3003	1269	1056	1	1269;1056;1056;1183;1239	1720	1720	0
4155	3003	1056	1056	2	1269;1056;1056;1183;1239	1720	1720	0
4156	3003	1056	1183	3	1269;1056;1056;1183;1239	1720	1720	0
4157	3003	1183	1239	4	1269;1056;1056;1183;1239	1720	1720	0
2797	3004	1276	778	0	1276;778	1720	1720	0
444	3005	1277	514	0	1277;514	1679	1568	111
3376	3006	1277	951	0	1277;951	1623	1623	0
515	3007	1277	1443	0	1277;1443	1623	1623	0
7126	3008	1279	1372	0	1279;1444;1372	1720	1720	0
7127	3008	1279	1444	1	1279;1444;1372	1720	1720	0
7128	3008	1444	1372	2	1279;1444;1372	1720	1720	0
6813	3009	1286	332	0	1286;332	1597	1597	0
7393	3010	1286	454	0	1286;454	1597	1597	0
2489	3011	1286	583	0	1286;583	1597	1597	0
2869	3012	1286	802	0	1286;802	1597	1597	0
4619	3013	1286	1186	0	1286;1517;1186	1597	1597	0
4620	3013	1286	1517	1	1286;1517;1186	1597	1597	0
4621	3013	1517	1186	2	1286;1517;1186	1597	1597	0
6112	3014	1286	1280	0	1286;1280	1597	1597	0
5342	3015	1299	1477	0	1299;1477	1720	1720	0
7387	3016	1301	87	0	1301;87	1679	1568	111
7289	3017	1301	564	0	1301;564	1545	1545	0
3085	3018	1301	833	0	1301;833	1597	1597	0
7394	3019	1301	844	0	1301;844	1679	1545	134
556	3020	1301	1406	0	1301;1406	1597	1597	0
5198	3021	1305	245	0	1305;245	1678	1604	74
5199	3022	1305	245	0	1305;610;245	1673	1604	69
5200	3022	1305	610	1	1305;610;245	1673	1604	69
5201	3022	610	245	2	1305;610;245	1673	1604	69
7181	3023	1305	326	0	1305;326	1679	1552	127
7116	3024	1305	571	0	1305;571	1678	1604	74
7234	3025	1305	1008	0	1305;1008	1586	1552	34
7395	3026	1305	1102	0	1305;1102	1679	1552	127
7396	3027	1305	1197	0	1305;1197	1679	1552	127
6581	3028	1305	1246	0	1305;1246	1678	1604	74
7397	3029	1306	84	0	1306;84	1679	1552	127
7398	3030	1306	1499	0	1306;1499	1679	1552	127
2978	3031	1309	824	0	1309;824	1676	1562	114
5397	3032	1312	335	0	1312;335	1679	1563	116
7399	3033	1312	351	0	1312;351	1676	1608	68
4317	3034	1312	549	0	1312;549	1679	1545	134
1712	3035	1312	759	0	1312;759	1679	1563	116
327	3036	1312	786	0	1312;786	1687	1545	142
328	3037	1312	786	0	1312;979;1055;786	1720	1720	0
329	3037	1312	979	1	1312;979;1055;786	1720	1720	0
330	3037	979	1055	2	1312;979;1055;786	1720	1720	0
331	3037	1055	786	3	1312;979;1055;786	1720	1720	0
2979	3038	1312	824	0	1312;824	1625	1576	49
3086	3039	1312	833	0	1312;833	1679	1606	73
6443	3040	1312	836	0	1312;836	1679	1563	116
1724	3041	1312	868	0	1312;868	1597	1597	0
7400	3042	1312	881	0	1312;881	1676	1608	68
6888	3043	1312	1262	0	1312;1262	1623	1623	0
544	3044	1312	1269	0	1312;1269	1679	1650	29
4412	3045	1312	1390	0	1312;1390	1623	1623	0
557	3046	1312	1406	0	1312;1406	1673	1604	69
85	3047	1314	323	0	1314;323	1597	1597	0
4979	3048	1314	396	0	1314;76;1096;396	1597	1597	0
4980	3048	1314	76	1	1314;76;1096;396	1597	1597	0
4981	3048	76	1096	2	1314;76;1096;396	1597	1597	0
4982	3048	1096	396	3	1314;76;1096;396	1597	1597	0
5504	3049	1314	441	0	1314;403;600;441	1597	1597	0
5505	3049	1314	403	1	1314;403;600;441	1597	1597	0
5506	3049	403	600	2	1314;403;600;441	1597	1597	0
5507	3049	600	441	3	1314;403;600;441	1597	1597	0
1461	3050	1314	481	0	1314;481	1597	1597	0
5626	3051	1314	846	0	1314;846	1597	1597	0
3446	3052	1314	1011	0	1314;1011	1597	1597	0
5129	3053	1314	1329	0	1314;68;1329	1597	1597	0
5130	3053	1314	68	1	1314;68;1329	1597	1597	0
5131	3053	68	1329	2	1314;68;1329	1597	1597	0
4817	3054	1315	466	0	1315;466	1597	1597	0
6297	3055	1315	804	0	1315;804	1680	1597	83
6306	3056	1315	1090	0	1315;1090	1597	1597	0
925	3057	1315	1181	0	1315;1181	1687	1599	88
926	3058	1315	1181	0	1315;18;1506;1181	1597	1597	0
927	3058	1315	18	1	1315;18;1506;1181	1597	1597	0
928	3058	18	1506	2	1315;18;1506;1181	1597	1597	0
929	3058	1506	1181	3	1315;18;1506;1181	1597	1597	0
5261	3059	1317	352	0	1317;352	1679	1545	134
3087	3060	1317	833	0	1317;833	1597	1597	0
7401	3061	1317	869	0	1317;869	1597	1597	0
558	3062	1317	1406	0	1317;25;1406	1597	1597	0
559	3062	1317	25	1	1317;25;1406	1597	1597	0
560	3062	25	1406	2	1317;25;1406	1597	1597	0
4443	3063	1317	1572	0	1317;1572	1597	1597	0
2364	3064	1321	512	0	1321;512	1597	1597	0
3268	3065	1321	887	0	1321;1319;387;887	1597	1597	0
3269	3065	1321	1319	1	1321;1319;387;887	1597	1597	0
3270	3065	1319	387	2	1321;1319;387;887	1597	1597	0
3271	3065	387	887	3	1321;1319;387;887	1597	1597	0
6727	3066	1329	166	0	1329;1539;166	1597	1597	0
6728	3066	1329	1539	1	1329;1539;166	1597	1597	0
6729	3066	1539	166	2	1329;1539;166	1597	1597	0
86	3067	1329	323	0	1329;758;323	1597	1597	0
87	3067	1329	758	1	1329;758;323	1597	1597	0
88	3067	758	323	2	1329;758;323	1597	1597	0
89	3068	1329	323	0	1329;818;1551;323	1597	1597	0
90	3068	1329	818	1	1329;818;1551;323	1597	1597	0
91	3068	818	1551	2	1329;818;1551;323	1597	1597	0
92	3068	1551	323	3	1329;818;1551;323	1597	1597	0
4983	3069	1329	396	0	1329;396	1597	1597	0
5561	3070	1329	586	0	1329;586	1597	1597	0
4236	3071	1329	672	0	1329;1517;672	1597	1597	0
4237	3071	1329	1517	1	1329;1517;672	1597	1597	0
4238	3071	1517	672	2	1329;1517;672	1597	1597	0
6734	3072	1329	694	0	1329;694	1597	1597	0
5627	3073	1329	846	0	1329;1548;846	1597	1597	0
5628	3073	1329	1548	1	1329;1548;846	1597	1597	0
5629	3073	1548	846	2	1329;1548;846	1597	1597	0
7403	3074	1329	882	0	1329;618;882	1597	1597	0
7404	3074	1329	618	1	1329;618;882	1597	1597	0
7405	3074	618	882	2	1329;618;882	1597	1597	0
1603	3075	1329	1041	0	1329;1519;639;1041	1597	1597	0
1604	3075	1329	1519	1	1329;1519;639;1041	1597	1597	0
1605	3075	1519	639	2	1329;1519;639;1041	1597	1597	0
1606	3075	639	1041	3	1329;1519;639;1041	1597	1597	0
5666	3076	1329	1050	0	1329;517;1050	1597	1597	0
5667	3076	1329	517	1	1329;517;1050	1597	1597	0
5668	3076	517	1050	2	1329;517;1050	1597	1597	0
5699	3077	1329	1314	0	1329;68;1314	1597	1597	0
5700	3077	1329	68	1	1329;68;1314	1597	1597	0
5701	3077	68	1314	2	1329;68;1314	1597	1597	0
7117	3078	1332	571	0	1332;571	1678	1604	74
7406	3079	1332	714	0	1332;714	1679	1552	127
7207	3080	1332	741	0	1332;741	1679	1552	127
1865	3081	1343	90	0	1343;90	1602	1597	5
2069	3082	1343	305	0	1343;1440;1084;697;305	1678	1678	0
2070	3082	1343	1440	1	1343;1440;1084;697;305	1678	1678	0
2071	3082	1440	1084	2	1343;1440;1084;697;305	1678	1678	0
2072	3082	1084	697	3	1343;1440;1084;697;305	1678	1678	0
2073	3082	697	305	4	1343;1440;1084;697;305	1678	1678	0
2074	3083	1343	305	0	1343;1440;1085;697;305	1602	1602	0
2075	3083	1343	1440	1	1343;1440;1085;697;305	1602	1602	0
2076	3083	1440	1085	2	1343;1440;1085;697;305	1602	1602	0
2077	3083	1085	697	3	1343;1440;1085;697;305	1602	1602	0
2078	3083	697	305	4	1343;1440;1085;697;305	1602	1602	0
93	3084	1343	323	0	1343;323	1602	1602	0
6927	3085	1343	408	0	1343;1584;885;408	1602	1602	0
6928	3085	1343	1584	1	1343;1584;885;408	1602	1602	0
6929	3085	1584	885	2	1343;1584;885;408	1602	1602	0
6930	3085	885	408	3	1343;1584;885;408	1602	1602	0
1462	3086	1343	481	0	1343;481	1602	1602	0
127	3087	1343	770	0	1343;1559;93;770	1602	1602	0
128	3087	1343	1559	1	1343;1559;93;770	1602	1602	0
129	3087	1559	93	2	1343;1559;93;770	1602	1602	0
130	3087	93	770	3	1343;1559;93;770	1602	1602	0
3175	3088	1343	835	0	1343;835	1597	1597	0
3356	3089	1343	943	0	1343;835;1314;396;943	1602	1602	0
3357	3089	1343	835	1	1343;835;1314;396;943	1602	1602	0
3358	3089	835	1314	2	1343;835;1314;396;943	1602	1602	0
3359	3089	1314	396	3	1343;835;1314;396;943	1602	1602	0
3360	3089	396	943	4	1343;835;1314;396;943	1602	1602	0
3447	3090	1343	1011	0	1343;1011	1602	1602	0
3577	3091	1343	1149	0	1343;1149	1602	1602	0
3701	3092	1343	1368	0	1343;1368	1602	1597	5
7129	3093	1343	1372	0	1343;1372	1602	1602	0
3723	3094	1343	1419	0	1343;1419	1602	1602	0
4075	3095	1343	1563	0	1343;602;1563	1678	1602	76
4076	3095	1343	602	1	1343;602;1563	1678	1602	76
4077	3095	602	1563	2	1343;602;1563	1678	1602	76
5770	3096	1343	1584	0	1343;1584	1602	1597	5
7306	3097	1344	700	0	1344;700	1602	1602	0
1633	3098	1346	46	0	1346;46	1597	1597	0
811	3099	1346	709	0	1346;1170;709	1597	1597	0
812	3099	1346	1170	1	1346;1170;709	1597	1597	0
813	3099	1170	709	2	1346;1170;709	1597	1597	0
830	3100	1346	1074	0	1346;1074	1597	1597	0
930	3101	1346	1181	0	1346;1393;959;1181	1597	1597	0
931	3101	1346	1393	1	1346;1393;959;1181	1597	1597	0
932	3101	1393	959	2	1346;1393;959;1181	1597	1597	0
933	3101	959	1181	3	1346;1393;959;1181	1597	1597	0
1524	3102	1348	798	0	1348;798	1576	1576	0
6814	3103	1363	332	0	1363;332	1597	1597	0
7407	3104	1363	452	0	1363;504;452	1729	1703	26
7408	3104	1363	504	1	1363;504;452	1729	1703	26
7409	3104	504	452	2	1363;504;452	1729	1703	26
7410	3105	1363	689	0	1363;689	1729	1703	26
5793	3106	1367	544	0	1367;544	1729	1703	26
5817	3107	1367	1363	0	1367;671;422;1363	1729	1703	26
5818	3107	1367	671	1	1367;671;422;1363	1729	1703	26
5819	3107	671	422	2	1367;671;422;1363	1729	1703	26
5820	3107	422	1363	3	1367;671;422;1363	1729	1703	26
5821	3108	1367	1363	0	1367;671;667;1363	1729	1703	26
5822	3108	1367	671	1	1367;671;667;1363	1729	1703	26
5823	3108	671	667	2	1367;671;667;1363	1729	1703	26
5824	3108	667	1363	3	1367;671;667;1363	1729	1703	26
1866	3109	1368	90	0	1368;90	1602	1597	5
1903	3110	1368	120	0	1368;120	1673	1597	76
4720	3111	1368	136	0	1368;136	1720	1720	0
94	3112	1368	323	0	1368;1584;323	1602	1602	0
95	3112	1368	1584	1	1368;1584;323	1602	1602	0
96	3112	1584	323	2	1368;1584;323	1602	1602	0
1463	3113	1368	481	0	1368;481	1680	1604	76
6023	3114	1368	483	0	1368;483	1597	1563	34
7018	3115	1368	484	0	1368;484	1673	1576	97
4461	3116	1368	488	0	1368;488	1676	1616	60
2365	3117	1368	512	0	1368;120;512	1602	1602	0
2366	3117	1368	120	1	1368;120;512	1602	1602	0
2367	3117	120	512	2	1368;120;512	1602	1602	0
2368	3118	1368	512	0	1368;483;120;512	1678	1678	0
2369	3118	1368	483	1	1368;483;120;512	1678	1678	0
2370	3118	483	120	2	1368;483;120;512	1678	1678	0
2371	3118	120	512	3	1368;483;120;512	1678	1678	0
2533	3119	1368	602	0	1368;602	1597	1597	0
2534	3120	1368	602	0	1368;1138;602	1720	1720	0
2535	3120	1368	1138	1	1368;1138;602	1720	1720	0
2536	3120	1138	602	2	1368;1138;602	1720	1720	0
2537	3121	1368	602	0	1368;1343;602	1673	1604	69
2538	3121	1368	1343	1	1368;1343;602	1673	1604	69
2539	3121	1343	602	2	1368;1343;602	1673	1604	69
2590	3122	1368	649	0	1368;649	1625	1625	0
2654	3123	1368	697	0	1368;697	1625	1576	49
2829	3124	1368	800	0	1368;800	1625	1612	13
2980	3125	1368	824	0	1368;824	1625	1563	62
3176	3126	1368	835	0	1368;835	1680	1680	0
1563	3127	1368	885	0	1368;885	1678	1597	81
4478	3128	1368	916	0	1368;916	1680	1597	83
3377	3129	1368	951	0	1368;951	1678	1597	81
3448	3130	1368	1011	0	1368;1011	1673	1563	110
3449	3131	1368	1011	0	1368;77;1011	1673	1604	69
3450	3131	1368	77	1	1368;77;1011	1673	1604	69
3451	3131	77	1011	2	1368;77;1011	1673	1604	69
716	3132	1368	1058	0	1368;1285;136;1482;740;761;992;1058	1720	1720	0
717	3132	1368	1285	1	1368;1285;136;1482;740;761;992;1058	1720	1720	0
718	3132	1285	136	2	1368;1285;136;1482;740;761;992;1058	1720	1720	0
719	3132	136	1482	3	1368;1285;136;1482;740;761;992;1058	1720	1720	0
720	3132	1482	740	4	1368;1285;136;1482;740;761;992;1058	1720	1720	0
721	3132	740	761	5	1368;1285;136;1482;740;761;992;1058	1720	1720	0
722	3132	761	992	6	1368;1285;136;1482;740;761;992;1058	1720	1720	0
723	3132	992	1058	7	1368;1285;136;1482;740;761;992;1058	1720	1720	0
724	3133	1368	1058	0	1368;1374;205;120;916;160;386;374;1058	1720	1720	0
725	3133	1368	1374	1	1368;1374;205;120;916;160;386;374;1058	1720	1720	0
726	3133	1374	205	2	1368;1374;205;120;916;160;386;374;1058	1720	1720	0
727	3133	205	120	3	1368;1374;205;120;916;160;386;374;1058	1720	1720	0
728	3133	120	916	4	1368;1374;205;120;916;160;386;374;1058	1720	1720	0
729	3133	916	160	5	1368;1374;205;120;916;160;386;374;1058	1720	1720	0
730	3133	160	386	6	1368;1374;205;120;916;160;386;374;1058	1720	1720	0
731	3133	386	374	7	1368;1374;205;120;916;160;386;374;1058	1720	1720	0
732	3133	374	1058	8	1368;1374;205;120;916;160;386;374;1058	1720	1720	0
3578	3134	1368	1149	0	1368;996;1149	1602	1602	0
3579	3134	1368	996	1	1368;996;1149	1602	1602	0
3580	3134	996	1149	2	1368;996;1149	1602	1602	0
7411	3135	1368	1160	0	1368;1160	1597	1597	0
7412	3136	1368	1202	0	1368;1202	1602	1602	0
4265	3137	1368	1343	0	1368;1343	1602	1597	5
3724	3138	1368	1419	0	1368;1419	1602	1602	0
3826	3139	1368	1440	0	1368;1440	1678	1597	81
3857	3140	1368	1449	0	1368;1449	1602	1602	0
4078	3141	1368	1563	0	1368;1563	1678	1597	81
5771	3142	1368	1584	0	1368;1584	1678	1678	0
7413	3143	1372	342	0	1372;603;342	1720	1720	0
7414	3143	1372	603	1	1372;603;342	1720	1720	0
7415	3143	603	342	2	1372;603;342	1720	1720	0
2798	3144	1372	778	0	1372;778	1720	1720	0
3452	3145	1372	1011	0	1372;380;52;1011	1720	1720	0
3453	3145	1372	380	1	1372;380;52;1011	1720	1720	0
3454	3145	380	52	2	1372;380;52;1011	1720	1720	0
3455	3145	52	1011	3	1372;380;52;1011	1720	1720	0
2981	3146	1375	824	0	1375;361;824	1676	1608	68
2982	3146	1375	361	1	1375;361;824	1676	1608	68
2983	3146	361	824	2	1375;361;824	1676	1608	68
2984	3147	1375	824	0	1375;361;555;824	1641	1562	79
2985	3147	1375	361	1	1375;361;555;824	1641	1562	79
2986	3147	361	555	2	1375;361;555;824	1641	1562	79
2987	3147	555	824	3	1375;361;555;824	1641	1562	79
6467	3148	1379	654	0	1379;654	1623	1623	0
4957	3149	1380	157	0	1380;157	1597	1597	0
2297	3150	1380	482	0	1380;482	1680	1576	104
2315	3151	1380	505	0	1380;505	1597	1597	0
2622	3152	1380	665	0	1380;665	1597	1597	0
2774	3153	1380	755	0	1380;755	1625	1612	13
7416	3154	1385	760	0	1385;760	1679	1552	127
4021	3155	1389	1560	0	1389;213;1560	1720	1720	0
4022	3155	1389	213	1	1389;213;1560	1720	1720	0
4023	3155	213	1560	2	1389;213;1560	1720	1720	0
4420	3156	1390	1416	0	1390;1416	1676	1608	68
4444	3157	1390	1572	0	1390;1572	1545	1545	0
7421	3158	1402	209	0	1402;209	1586	1552	34
7010	3159	1402	719	0	1402;719	1565	1565	0
6650	3160	1402	806	0	1402;806	1586	1552	34
7422	3161	1402	913	0	1402;913	1679	1552	127
7423	3162	1402	1218	0	1402;1218	1610	1586	24
7424	3163	1402	1385	0	1402;1385	1679	1552	127
5892	3164	1406	27	0	1406;27	1679	1568	111
5390	3165	1406	31	0	1406;31	1676	1597	79
6604	3166	1406	34	0	1406;34	1679	1568	111
7388	3167	1406	87	0	1406;87	1679	1568	111
521	3168	1406	307	0	1406;307	1597	1597	0
5398	3169	1406	335	0	1406;335	1679	1545	134
5262	3170	1406	352	0	1406;352	1679	1545	134
6779	3171	1406	447	0	1406;447	1679	1568	111
4318	3172	1406	549	0	1406;549	1679	1545	134
7290	3173	1406	564	0	1406;564	1597	1597	0
332	3174	1406	786	0	1406;786	1597	1595	2
3088	3175	1406	833	0	1406;833	1679	1545	134
6444	3176	1406	836	0	1406;836	1679	1545	134
1725	3177	1406	868	0	1406;868	1597	1545	52
5323	3178	1406	944	0	1406;944	1679	1568	111
4168	3179	1406	1301	0	1406;1301	1679	1545	134
4404	3180	1406	1312	0	1406;1312	1676	1562	114
5308	3181	1406	1317	0	1406;1317	1597	1597	0
561	3182	1406	1406	0	1406;1406	1563	1563	0
5829	3183	1406	1460	0	1406;1460	1597	1597	0
1700	3184	1406	1463	0	1406;1463	1545	1545	0
6494	3185	1406	1505	0	1406;1505	1679	1568	111
4445	3186	1406	1572	0	1406;1572	1679	1568	111
2623	3187	1409	665	0	1409;130;794;665	1720	1720	0
2624	3187	1409	130	1	1409;130;794;665	1720	1720	0
2625	3187	130	794	2	1409;130;794;665	1720	1720	0
2626	3187	794	665	3	1409;130;794;665	1720	1720	0
7430	3188	1412	247	0	1412;247	1545	1545	0
1713	3189	1412	759	0	1412;759	1597	1597	0
6785	3190	1412	1249	0	1412;1249	1597	1597	0
7389	3191	1414	87	0	1414;87	1545	1545	0
445	3192	1415	514	0	1415;514	1761	1747	14
446	3193	1415	514	0	1415;1006;514	1720	1720	0
447	3193	1415	1006	1	1415;1006;514	1720	1720	0
448	3193	1006	514	2	1415;1006;514	1720	1720	0
449	3194	1415	514	0	1415;1047;514	1720	1720	0
450	3194	1415	1047	1	1415;1047;514	1720	1720	0
451	3194	1047	514	2	1415;1047;514	1720	1720	0
452	3195	1415	514	0	1415;30;514	1720	1720	0
453	3195	1415	30	1	1415;30;514	1720	1720	0
454	3195	30	514	2	1415;30;514	1720	1720	0
5254	3196	1416	111	0	1416;1390;111	1597	1597	0
5255	3196	1416	1390	1	1416;1390;111	1597	1597	0
5256	3196	1390	111	2	1416;1390;111	1597	1597	0
5263	3197	1416	352	0	1416;720;912;634;352	1597	1597	0
5264	3197	1416	720	1	1416;720;912;634;352	1597	1597	0
5265	3197	720	912	2	1416;720;912;634;352	1597	1597	0
5266	3197	912	634	3	1416;720;912;634;352	1597	1597	0
5267	3197	634	352	4	1416;720;912;634;352	1597	1597	0
5830	3198	1416	1460	0	1416;1460	1597	1597	0
4503	3199	1421	11	0	1421;11	1597	1597	0
219	3200	1421	187	0	1421;187	1720	1684	36
5413	3201	1421	194	0	1421;194	1597	1597	0
5425	3202	1421	238	0	1421;915;238	1597	1597	0
5426	3202	1421	915	1	1421;915;238	1597	1597	0
5427	3202	915	238	2	1421;915;238	1597	1597	0
7431	3203	1421	256	0	1421;256	1720	1720	0
2988	3204	1421	824	0	1421;1166;824	1687	1684	3
2989	3204	1421	1166	1	1421;1166;824	1687	1684	3
2990	3204	1166	824	2	1421;1166;824	1687	1684	3
4108	3205	1421	856	0	1421;856	1623	1623	0
7432	3206	1421	935	0	1421;787;522;83;1197;935	1597	1597	0
7433	3206	1421	787	1	1421;787;522;83;1197;935	1597	1597	0
7434	3206	787	522	2	1421;787;522;83;1197;935	1597	1597	0
7435	3206	522	83	3	1421;787;522;83;1197;935	1597	1597	0
7436	3206	83	1197	4	1421;787;522;83;1197;935	1597	1597	0
7437	3206	1197	935	5	1421;787;522;83;1197;935	1597	1597	0
4145	3207	1421	958	0	1421;958	1720	1680	40
4146	3208	1421	958	0	1421;256;958	1597	1597	0
4147	3208	1421	256	1	1421;256;958	1597	1597	0
4148	3208	256	958	2	1421;256;958	1597	1597	0
4894	3209	1421	1035	0	1421;497;653;1489;1035	1597	1597	0
4895	3209	1421	497	1	1421;497;653;1489;1035	1597	1597	0
4896	3209	497	653	2	1421;497;653;1489;1035	1597	1597	0
4897	3209	653	1489	3	1421;497;653;1489;1035	1597	1597	0
4898	3209	1489	1035	4	1421;497;653;1489;1035	1597	1597	0
6859	3210	1421	1231	0	1421;1166;1231	1597	1597	0
6860	3210	1421	1166	1	1421;1166;1231	1597	1597	0
6861	3210	1166	1231	2	1421;1166;1231	1597	1597	0
4158	3211	1421	1239	0	1421;1239	1676	1604	72
4159	3212	1421	1239	0	1421;1388;935;1239	1597	1597	0
4160	3212	1421	1388	1	1421;1388;935;1239	1597	1597	0
4161	3212	1388	935	2	1421;1388;935;1239	1597	1597	0
4162	3212	935	1239	3	1421;1388;935;1239	1597	1597	0
7438	3213	1423	787	0	1423;787	1602	1602	0
7439	3214	1424	829	0	1424;829	1679	1552	127
7080	3215	1425	49	0	1425;740;1275;49	1597	1597	0
7081	3215	1425	740	1	1425;740;1275;49	1597	1597	0
7082	3215	740	1275	2	1425;740;1275;49	1597	1597	0
7083	3215	1275	49	3	1425;740;1275;49	1597	1597	0
7084	3216	1425	49	0	1425;953;49	1673	1604	69
7085	3216	1425	953	1	1425;953;49	1673	1604	69
7086	3216	953	49	2	1425;953;49	1673	1604	69
6654	3217	1425	140	0	1425;913;719;140	1597	1597	0
6655	3217	1425	913	1	1425;913;719;140	1597	1597	0
6656	3217	913	719	2	1425;913;719;140	1597	1597	0
6657	3217	719	140	3	1425;913;719;140	1597	1597	0
5414	3218	1425	194	0	1425;194	1597	1597	0
7440	3219	1425	303	0	1425;303	1679	1552	127
7281	3220	1425	470	0	1425;303;1060;470	1597	1597	0
7282	3220	1425	303	1	1425;303;1060;470	1597	1597	0
7283	3220	303	1060	2	1425;303;1060;470	1597	1597	0
7284	3220	1060	470	3	1425;303;1060;470	1597	1597	0
572	3221	1425	710	0	1425;710	1597	1597	0
4470	3222	1425	740	0	1425;740	1679	1552	127
7417	3223	1425	760	0	1425;1117;1385;760	1597	1597	0
7418	3223	1425	1117	1	1425;1117;1385;760	1597	1597	0
7419	3223	1117	1385	2	1425;1117;1385;760	1597	1597	0
7420	3223	1385	760	3	1425;1117;1385;760	1597	1597	0
7441	3224	1425	816	0	1425;710;1402;816	1597	1597	0
7442	3224	1425	710	1	1425;710;1402;816	1597	1597	0
7443	3224	710	1402	2	1425;710;1402;816	1597	1597	0
7444	3224	1402	816	3	1425;710;1402;816	1597	1597	0
1117	3225	1425	953	0	1425;49;953	1678	1678	0
1118	3225	1425	49	1	1425;49;953	1678	1678	0
1119	3225	49	953	2	1425;49;953	1678	1678	0
4899	3226	1425	1035	0	1425;43;177;1035	1597	1597	0
4900	3226	1425	43	1	1425;43;177;1035	1597	1597	0
4901	3226	43	177	2	1425;43;177;1035	1597	1597	0
